combo,disc,mod,ev1,ev2,mgap,pin,pout
degree-betweenness,11441,0.1994880120223002,200.81710925554341,54.0096984428719,0.7645741703318673,0.4,0.15044897959183673
degree-closeness,0,0.1994880120223002,200.81710925554341,54.0096984428719,0.7645741703318673,0.4,0.15044897959183673
degree-eigenvector,5111,0.1994880120223002,200.81710925554341,54.0096984428719,0.7645741703318673,0.4,0.15044897959183673
betweenness-closeness,11441,0.1994880120223002,200.81710925554341,54.0096984428719,0.7645741703318673,0.4,0.15044897959183673
betweenness-eigenvector,25333,0.1994880120223002,200.81710925554341,54.0096984428719,0.7645741703318673,0.4,0.15044897959183673
closeness-eigenvector,5111,0.1994880120223002,200.81710925554341,54.0096984428719,0.7645741703318673,0.4,0.15044897959183673
degree-betweenness,12134,0.19645270727620917,200.70694668967965,53.25016277571309,0.7649423505764943,0.4,0.15044897959183673
degree-closeness,0,0.19645270727620917,200.70694668967965,53.25016277571309,0.7649423505764943,0.4,0.15044897959183673
degree-eigenvector,5481,0.19645270727620917,200.70694668967965,53.25016277571309,0.7649423505764943,0.4,0.15044897959183673
betweenness-closeness,12134,0.19645270727620917,200.70694668967965,53.25016277571309,0.7649423505764943,0.4,0.15044897959183673
betweenness-eigenvector,26863,0.19645270727620917,200.70694668967965,53.25016277571309,0.7649423505764943,0.4,0.15044897959183673
closeness-eigenvector,5481,0.19645270727620917,200.70694668967965,53.25016277571309,0.7649423505764943,0.4,0.15044897959183673
degree-betweenness,12212,0.19582284108974266,200.71850208431084,53.30584325476066,0.7638786084381939,0.4,0.15044897959183673
degree-closeness,0,0.19582284108974266,200.71850208431084,53.30584325476066,0.7638786084381939,0.4,0.15044897959183673
degree-eigenvector,6377,0.19582284108974266,200.71850208431084,53.30584325476066,0.7638786084381939,0.4,0.15044897959183673
betweenness-closeness,12212,0.19582284108974266,200.71850208431084,53.30584325476066,0.7638786084381939,0.4,0.15044897959183673
betweenness-eigenvector,27583,0.19582284108974266,200.71850208431084,53.30584325476066,0.7638786084381939,0.4,0.15044897959183673
closeness-eigenvector,6377,0.19582284108974266,200.71850208431084,53.30584325476066,0.7638786084381939,0.4,0.15044897959183673
degree-betweenness,10394,0.19692332009345256,199.5792203181088,53.10414029290587,0.7649325044762307,0.4,0.15044897959183673
degree-closeness,0,0.19692332009345256,199.5792203181088,53.10414029290587,0.7649325044762307,0.4,0.15044897959183673
degree-eigenvector,4925,0.19692332009345256,199.5792203181088,53.10414029290587,0.7649325044762307,0.4,0.15044897959183673
betweenness-closeness,10394,0.19692332009345256,199.5792203181088,53.10414029290587,0.7649325044762307,0.4,0.15044897959183673
betweenness-eigenvector,24094,0.19692332009345256,199.5792203181088,53.10414029290587,0.7649325044762307,0.4,0.15044897959183673
closeness-eigenvector,4925,0.19692332009345256,199.5792203181088,53.10414029290587,0.7649325044762307,0.4,0.15044897959183673
degree-betweenness,11199,0.1976982105049268,200.296031122376,53.455334884118514,0.765362680538433,0.4,0.15044897959183673
degree-closeness,0,0.1976982105049268,200.296031122376,53.455334884118514,0.765362680538433,0.4,0.15044897959183673
degree-eigenvector,5121,0.1976982105049268,200.296031122376,53.455334884118514,0.765362680538433,0.4,0.15044897959183673
betweenness-closeness,11199,0.1976982105049268,200.296031122376,53.455334884118514,0.765362680538433,0.4,0.15044897959183673
betweenness-eigenvector,25047,0.1976982105049268,200.296031122376,53.455334884118514,0.765362680538433,0.4,0.15044897959183673
closeness-eigenvector,5121,0.1976982105049268,200.296031122376,53.455334884118514,0.765362680538433,0.4,0.15044897959183673
degree-betweenness,11305,0.19955095440964185,200.1407984237798,53.18751300873239,0.7636048109620921,0.4,0.15044897959183673
degree-closeness,0,0.19955095440964185,200.1407984237798,53.18751300873239,0.7636048109620921,0.4,0.15044897959183673
degree-eigenvector,5225,0.19955095440964185,200.1407984237798,53.18751300873239,0.7636048109620921,0.4,0.15044897959183673
betweenness-closeness,11305,0.19955095440964185,200.1407984237798,53.18751300873239,0.7636048109620921,0.4,0.15044897959183673
betweenness-eigenvector,25382,0.19955095440964185,200.1407984237798,53.18751300873239,0.7636048109620921,0.4,0.15044897959183673
closeness-eigenvector,5225,0.19955095440964185,200.1407984237798,53.18751300873239,0.7636048109620921,0.4,0.15044897959183673
degree-betweenness,11370,0.196905318921445,200.26839558874318,53.24734256630191,0.7649352471833527,0.4,0.15044897959183673
degree-closeness,0,0.196905318921445,200.26839558874318,53.24734256630191,0.7649352471833527,0.4,0.15044897959183673
degree-eigenvector,5019,0.196905318921445,200.26839558874318,53.24734256630191,0.7649352471833527,0.4,0.15044897959183673
betweenness-closeness,11370,0.196905318921445,200.26839558874318,53.24734256630191,0.7649352471833527,0.4,0.15044897959183673
betweenness-eigenvector,25278,0.196905318921445,200.26839558874318,53.24734256630191,0.7649352471833527,0.4,0.15044897959183673
closeness-eigenvector,5019,0.196905318921445,200.26839558874318,53.24734256630191,0.7649352471833527,0.4,0.15044897959183673
degree-betweenness,11284,0.1970093839443786,201.19006300918986,53.66599558910246,0.7638301269258402,0.4,0.15044897959183673
degree-closeness,0,0.1970093839443786,201.19006300918986,53.66599558910246,0.7638301269258402,0.4,0.15044897959183673
degree-eigenvector,4877,0.1970093839443786,201.19006300918986,53.66599558910246,0.7638301269258402,0.4,0.15044897959183673
betweenness-closeness,11284,0.1970093839443786,201.19006300918986,53.66599558910246,0.7638301269258402,0.4,0.15044897959183673
betweenness-eigenvector,24897,0.1970093839443786,201.19006300918986,53.66599558910246,0.7638301269258402,0.4,0.15044897959183673
closeness-eigenvector,4877,0.1970093839443786,201.19006300918986,53.66599558910246,0.7638301269258402,0.4,0.15044897959183673
degree-betweenness,9780,0.18964192613714065,207.36080026414592,53.23637304244969,0.7571876633559854,0.4,0.15812244897959182
degree-closeness,0,0.18964192613714065,207.36080026414592,53.23637304244969,0.7571876633559854,0.4,0.15812244897959182
degree-eigenvector,4579,0.18964192613714065,207.36080026414592,53.23637304244969,0.7571876633559854,0.4,0.15812244897959182
betweenness-closeness,9780,0.18964192613714065,207.36080026414592,53.23637304244969,0.7571876633559854,0.4,0.15812244897959182
betweenness-eigenvector,23334,0.18964192613714065,207.36080026414592,53.23637304244969,0.7571876633559854,0.4,0.15812244897959182
closeness-eigenvector,4579,0.18964192613714065,207.36080026414592,53.23637304244969,0.7571876633559854,0.4,0.15812244897959182
degree-betweenness,9788,0.18700268495217218,206.28426607293616,52.19237805676018,0.7595657122843884,0.4,0.15812244897959182
degree-closeness,0,0.18700268495217218,206.28426607293616,52.19237805676018,0.7595657122843884,0.4,0.15812244897959182
degree-eigenvector,4515,0.18700268495217218,206.28426607293616,52.19237805676018,0.7595657122843884,0.4,0.15812244897959182
betweenness-closeness,9788,0.18700268495217218,206.28426607293616,52.19237805676018,0.7595657122843884,0.4,0.15812244897959182
betweenness-eigenvector,23445,0.18700268495217218,206.28426607293616,52.19237805676018,0.7595657122843884,0.4,0.15812244897959182
closeness-eigenvector,4515,0.18700268495217218,206.28426607293616,52.19237805676018,0.7595657122843884,0.4,0.15812244897959182
degree-betweenness,10664,0.18580070388075756,206.7902156948219,52.45411137299828,0.7575981129694522,0.4,0.15812244897959182
degree-closeness,0,0.18580070388075756,206.7902156948219,52.45411137299828,0.7575981129694522,0.4,0.15812244897959182
degree-eigenvector,4953,0.18580070388075756,206.7902156948219,52.45411137299828,0.7575981129694522,0.4,0.15812244897959182
betweenness-closeness,10664,0.18580070388075756,206.7902156948219,52.45411137299828,0.7575981129694522,0.4,0.15812244897959182
betweenness-eigenvector,24839,0.18580070388075756,206.7902156948219,52.45411137299828,0.7575981129694522,0.4,0.15812244897959182
closeness-eigenvector,4953,0.18580070388075756,206.7902156948219,52.45411137299828,0.7575981129694522,0.4,0.15812244897959182
degree-betweenness,11229,0.18645997285961863,206.68945715604357,51.94643847831337,0.7577446734127061,0.4,0.15812244897959182
degree-closeness,0,0.18645997285961863,206.68945715604357,51.94643847831337,0.7577446734127061,0.4,0.15812244897959182
degree-eigenvector,5645,0.18645997285961863,206.68945715604357,51.94643847831337,0.7577446734127061,0.4,0.15812244897959182
betweenness-closeness,11229,0.18645997285961863,206.68945715604357,51.94643847831337,0.7577446734127061,0.4,0.15812244897959182
betweenness-eigenvector,25740,0.18645997285961863,206.68945715604357,51.94643847831337,0.7577446734127061,0.4,0.15812244897959182
closeness-eigenvector,5645,0.18645997285961863,206.68945715604357,51.94643847831337,0.7577446734127061,0.4,0.15812244897959182
degree-betweenness,10029,0.18426939101238293,206.7947289356483,51.8586957480049,0.7568635445790618,0.4,0.15812244897959182
degree-closeness,0,0.18426939101238293,206.7947289356483,51.8586957480049,0.7568635445790618,0.4,0.15812244897959182
degree-eigenvector,5421,0.18426939101238293,206.7947289356483,51.8586957480049,0.7568635445790618,0.4,0.15812244897959182
betweenness-closeness,10029,0.18426939101238293,206.7947289356483,51.8586957480049,0.7568635445790618,0.4,0.15812244897959182
betweenness-eigenvector,24448,0.18426939101238293,206.7947289356483,51.8586957480049,0.7568635445790618,0.4,0.15812244897959182
closeness-eigenvector,5421,0.18426939101238293,206.7947289356483,51.8586957480049,0.7568635445790618,0.4,0.15812244897959182
degree-betweenness,10555,0.18753371364338206,206.5241686603779,51.90259892148961,0.7591089772870846,0.4,0.15812244897959182
degree-closeness,0,0.18753371364338206,206.5241686603779,51.90259892148961,0.7591089772870846,0.4,0.15812244897959182
degree-eigenvector,5199,0.18753371364338206,206.5241686603779,51.90259892148961,0.7591089772870846,0.4,0.15812244897959182
betweenness-closeness,10555,0.18753371364338206,206.5241686603779,51.90259892148961,0.7591089772870846,0.4,0.15812244897959182
betweenness-eigenvector,24794,0.18753371364338206,206.5241686603779,51.90259892148961,0.7591089772870846,0.4,0.15812244897959182
closeness-eigenvector,5199,0.18753371364338206,206.5241686603779,51.90259892148961,0.7591089772870846,0.4,0.15812244897959182
degree-betweenness,9226,0.16778991249042355,207.5947597944915,52.31753406632146,0.7553457963810095,0.4,0.15812244897959182
degree-closeness,0,0.16778991249042355,207.5947597944915,52.31753406632146,0.7553457963810095,0.4,0.15812244897959182
degree-eigenvector,4880,0.16778991249042355,207.5947597944915,52.31753406632146,0.7553457963810095,0.4,0.15812244897959182
betweenness-closeness,9226,0.16778991249042355,207.5947597944915,52.31753406632146,0.7553457963810095,0.4,0.15812244897959182
betweenness-eigenvector,22531,0.16778991249042355,207.5947597944915,52.31753406632146,0.7553457963810095,0.4,0.15812244897959182
closeness-eigenvector,4880,0.16778991249042355,207.5947597944915,52.31753406632146,0.7553457963810095,0.4,0.15812244897959182
degree-betweenness,9419,0.1840786781771523,206.9423100564503,51.236688392981534,0.7563353772120459,0.4,0.15812244897959182
degree-closeness,0,0.1840786781771523,206.9423100564503,51.236688392981534,0.7563353772120459,0.4,0.15812244897959182
degree-eigenvector,4793,0.1840786781771523,206.9423100564503,51.236688392981534,0.7563353772120459,0.4,0.15812244897959182
betweenness-closeness,9419,0.1840786781771523,206.9423100564503,51.236688392981534,0.7563353772120459,0.4,0.15812244897959182
betweenness-eigenvector,22858,0.1840786781771523,206.9423100564503,51.236688392981534,0.7563353772120459,0.4,0.15812244897959182
closeness-eigenvector,4793,0.1840786781771523,206.9423100564503,51.236688392981534,0.7563353772120459,0.4,0.15812244897959182
degree-betweenness,10568,0.1866099442505601,207.44545132989063,52.52112692241127,0.7570185710276485,0.4,0.15812244897959182
degree-closeness,0,0.1866099442505601,207.44545132989063,52.52112692241127,0.7570185710276485,0.4,0.15812244897959182
degree-eigenvector,4733,0.1866099442505601,207.44545132989063,52.52112692241127,0.7570185710276485,0.4,0.15812244897959182
betweenness-closeness,10568,0.1866099442505601,207.44545132989063,52.52112692241127,0.7570185710276485,0.4,0.15812244897959182
betweenness-eigenvector,23896,0.1866099442505601,207.44545132989063,52.52112692241127,0.7570185710276485,0.4,0.15812244897959182
closeness-eigenvector,4733,0.1866099442505601,207.44545132989063,52.52112692241127,0.7570185710276485,0.4,0.15812244897959182
degree-betweenness,11069,0.18681815359742998,205.9833166371153,51.89104083404706,0.7578433379140961,0.4,0.15812244897959182
degree-closeness,0,0.18681815359742998,205.9833166371153,51.89104083404706,0.7578433379140961,0.4,0.15812244897959182
degree-eigenvector,5755,0.18681815359742998,205.9833166371153,51.89104083404706,0.7578433379140961,0.4,0.15812244897959182
betweenness-closeness,11069,0.18681815359742998,205.9833166371153,51.89104083404706,0.7578433379140961,0.4,0.15812244897959182
betweenness-eigenvector,25665,0.18681815359742998,205.9833166371153,51.89104083404706,0.7578433379140961,0.4,0.15812244897959182
closeness-eigenvector,5755,0.18681815359742998,205.9833166371153,51.89104083404706,0.7578433379140961,0.4,0.15812244897959182
degree-betweenness,10250,0.17531641732871972,213.22933557542584,50.84335740965356,0.7527623529411764,0.4,0.16579591836734692
degree-closeness,0,0.17531641732871972,213.22933557542584,50.84335740965356,0.7527623529411764,0.4,0.16579591836734692
degree-eigenvector,5145,0.17531641732871972,213.22933557542584,50.84335740965356,0.7527623529411764,0.4,0.16579591836734692
betweenness-closeness,10250,0.17531641732871972,213.22933557542584,50.84335740965356,0.7527623529411764,0.4,0.16579591836734692
betweenness-eigenvector,24567,0.17531641732871972,213.22933557542584,50.84335740965356,0.7527623529411764,0.4,0.16579591836734692
closeness-eigenvector,5145,0.17531641732871972,213.22933557542584,50.84335740965356,0.7527623529411764,0.4,0.16579591836734692
degree-betweenness,9623,0.15649936886128293,212.51093996553715,50.51481884416581,0.7523681799722335,0.4,0.16579591836734692
degree-closeness,0,0.15649936886128293,212.51093996553715,50.51481884416581,0.7523681799722335,0.4,0.16579591836734692
degree-eigenvector,4367,0.15649936886128293,212.51093996553715,50.51481884416581,0.7523681799722335,0.4,0.16579591836734692
betweenness-closeness,9623,0.15649936886128293,212.51093996553715,50.51481884416581,0.7523681799722335,0.4,0.16579591836734692
betweenness-eigenvector,23051,0.15649936886128293,212.51093996553715,50.51481884416581,0.7523681799722335,0.4,0.16579591836734692
closeness-eigenvector,4367,0.15649936886128293,212.51093996553715,50.51481884416581,0.7523681799722335,0.4,0.16579591836734692
degree-betweenness,10158,0.17870253201119304,212.24789010726124,51.91065797016053,0.7517970641646489,0.4,0.16579591836734692
degree-closeness,0,0.17870253201119304,212.24789010726124,51.91065797016053,0.7517970641646489,0.4,0.16579591836734692
degree-eigenvector,5457,0.17870253201119304,212.24789010726124,51.91065797016053,0.7517970641646489,0.4,0.16579591836734692
betweenness-closeness,10158,0.17870253201119304,212.24789010726124,51.91065797016053,0.7517970641646489,0.4,0.16579591836734692
