combo,disc,id,n,dens,diameter,ev1,ev2,spec_gap,mgap,modularity,core,assort,ccoef,glob_eff
degree-betweenness,5,movie_352,33,0.26136363636363635,3,12.995860705309674,4.3796335707395135,0.3370021940101391,0.06521739130434782,0.2005093467758874,0.9262370419687704,-0.5285925479887751,0.5203125,0.8807241910701545
degree-closeness,5,movie_352,33,0.26136363636363635,3,12.995860705309674,4.3796335707395135,0.3370021940101391,0.06521739130434782,0.2005093467758874,0.9262370419687704,-0.5285925479887751,0.5203125,0.8807241910701545
degree-eigenvector,0,movie_352,33,0.26136363636363635,3,12.995860705309674,4.3796335707395135,0.3370021940101391,0.06521739130434782,0.2005093467758874,0.9262370419687704,-0.5285925479887751,0.5203125,0.8807241910701545
betweenness-closeness,5,movie_352,33,0.26136363636363635,3,12.995860705309674,4.3796335707395135,0.3370021940101391,0.06521739130434782,0.2005093467758874,0.9262370419687704,-0.5285925479887751,0.5203125,0.8807241910701545
betweenness-eigenvector,7,movie_352,33,0.26136363636363635,3,12.995860705309674,4.3796335707395135,0.3370021940101391,0.06521739130434782,0.2005093467758874,0.9262370419687704,-0.5285925479887751,0.5203125,0.8807241910701545
closeness-eigenvector,7,movie_352,33,0.26136363636363635,3,12.995860705309674,4.3796335707395135,0.3370021940101391,0.06521739130434782,0.2005093467758874,0.9262370419687704,-0.5285925479887751,0.5203125,0.8807241910701545
degree-betweenness,77,movie_353,66,0.08484848484848485,3,11.449710141248888,5.003488112143809,0.4369969239761076,0.25274725274725274,0.3325081511894699,0.5604712733759682,-0.3613181807351099,0.20478809446780977,0.8009628677369327
degree-closeness,24,movie_353,66,0.08484848484848485,3,11.449710141248888,5.003488112143809,0.4369969239761076,0.25274725274725274,0.3325081511894699,0.5604712733759682,-0.3613181807351099,0.20478809446780977,0.8009628677369327
degree-eigenvector,123,movie_353,66,0.08484848484848485,3,11.449710141248888,5.003488112143809,0.4369969239761076,0.25274725274725274,0.3325081511894699,0.5604712733759682,-0.3613181807351099,0.20478809446780977,0.8009628677369327
betweenness-closeness,72,movie_353,66,0.08484848484848485,3,11.449710141248888,5.003488112143809,0.4369969239761076,0.25274725274725274,0.3325081511894699,0.5604712733759682,-0.3613181807351099,0.20478809446780977,0.8009628677369327
betweenness-eigenvector,200,movie_353,66,0.08484848484848485,3,11.449710141248888,5.003488112143809,0.4369969239761076,0.25274725274725274,0.3325081511894699,0.5604712733759682,-0.3613181807351099,0.20478809446780977,0.8009628677369327
closeness-eigenvector,163,movie_353,66,0.08484848484848485,3,11.449710141248888,5.003488112143809,0.4369969239761076,0.25274725274725274,0.3325081511894699,0.5604712733759682,-0.3613181807351099,0.20478809446780977,0.8009628677369327
degree-betweenness,40,movie_354,33,0.22916666666666666,4,11.607446143763886,3.788564343808301,0.3263908612527754,0.17355371900826447,0.2504268834096031,0.8064249166816829,-0.10434894439673503,0.5811023622047244,0.8833707445397095
degree-closeness,23,movie_354,33,0.22916666666666666,4,11.607446143763886,3.788564343808301,0.3263908612527754,0.17355371900826447,0.2504268834096031,0.8064249166816829,-0.10434894439673503,0.5811023622047244,0.8833707445397095
degree-eigenvector,40,movie_354,33,0.22916666666666666,4,11.607446143763886,3.788564343808301,0.3263908612527754,0.17355371900826447,0.2504268834096031,0.8064249166816829,-0.10434894439673503,0.5811023622047244,0.8833707445397095
betweenness-closeness,49,movie_354,33,0.22916666666666666,4,11.607446143763886,3.788564343808301,0.3263908612527754,0.17355371900826447,0.2504268834096031,0.8064249166816829,-0.10434894439673503,0.5811023622047244,0.8833707445397095
betweenness-eigenvector,79,movie_354,33,0.22916666666666666,4,11.607446143763886,3.788564343808301,0.3263908612527754,0.17355371900826447,0.2504268834096031,0.8064249166816829,-0.10434894439673503,0.5811023622047244,0.8833707445397095
closeness-eigenvector,33,movie_354,33,0.22916666666666666,4,11.607446143763886,3.788564343808301,0.3263908612527754,0.17355371900826447,0.2504268834096031,0.8064249166816829,-0.10434894439673503,0.5811023622047244,0.8833707445397095
degree-betweenness,11,movie_355,24,0.35144927536231885,3,11.02155070705391,3.268947547072062,0.296595972196535,0.1134020618556701,0.16510787543841005,0.8665539515320156,-0.327599648553998,0.6277013752455796,0.8215351777851779
degree-closeness,0,movie_355,24,0.35144927536231885,3,11.02155070705391,3.268947547072062,0.296595972196535,0.1134020618556701,0.16510787543841005,0.8665539515320156,-0.327599648553998,0.6277013752455796,0.8215351777851779
degree-eigenvector,1,movie_355,24,0.35144927536231885,3,11.02155070705391,3.268947547072062,0.296595972196535,0.1134020618556701,0.16510787543841005,0.8665539515320156,-0.327599648553998,0.6277013752455796,0.8215351777851779
betweenness-closeness,11,movie_355,24,0.35144927536231885,3,11.02155070705391,3.268947547072062,0.296595972196535,0.1134020618556701,0.16510787543841005,0.8665539515320156,-0.327599648553998,0.6277013752455796,0.8215351777851779
betweenness-eigenvector,23,movie_355,24,0.35144927536231885,3,11.02155070705391,3.268947547072062,0.296595972196535,0.1134020618556701,0.16510787543841005,0.8665539515320156,-0.327599648553998,0.6277013752455796,0.8215351777851779
closeness-eigenvector,1,movie_355,24,0.35144927536231885,3,11.02155070705391,3.268947547072062,0.296595972196535,0.1134020618556701,0.16510787543841005,0.8665539515320156,-0.327599648553998,0.6277013752455796,0.8215351777851779
degree-betweenness,183,movie_356,57,0.11278195488721805,4,10.821083311778953,8.00273125921885,0.7395499164587086,0.4444444444444444,0.5186574074074075,0.481811814121819,-0.26840672565076235,0.5041623309053069,0.770979007410159
degree-closeness,377,movie_356,57,0.11278195488721805,4,10.821083311778953,8.00273125921885,0.7395499164587086,0.4444444444444444,0.5186574074074075,0.481811814121819,-0.26840672565076235,0.5041623309053069,0.770979007410159
degree-eigenvector,193,movie_356,57,0.11278195488721805,4,10.821083311778953,8.00273125921885,0.7395499164587086,0.4444444444444444,0.5186574074074075,0.481811814121819,-0.26840672565076235,0.5041623309053069,0.770979007410159
betweenness-closeness,206,movie_356,57,0.11278195488721805,4,10.821083311778953,8.00273125921885,0.7395499164587086,0.4444444444444444,0.5186574074074075,0.481811814121819,-0.26840672565076235,0.5041623309053069,0.770979007410159
betweenness-eigenvector,309,movie_356,57,0.11278195488721805,4,10.821083311778953,8.00273125921885,0.7395499164587086,0.4444444444444444,0.5186574074074075,0.481811814121819,-0.26840672565076235,0.5041623309053069,0.770979007410159
closeness-eigenvector,297,movie_356,57,0.11278195488721805,4,10.821083311778953,8.00273125921885,0.7395499164587086,0.4444444444444444,0.5186574074074075,0.481811814121819,-0.26840672565076235,0.5041623309053069,0.770979007410159
degree-betweenness,49,movie_358,47,0.12950971322849214,4,10.823384199272486,4.9160851595245685,0.4542096140184151,0.2,0.33173469387755106,0.6737089185763224,-0.3955758305166188,0.3059581320450886,0.7806158531665705
degree-closeness,22,movie_358,47,0.12950971322849214,4,10.823384199272486,4.9160851595245685,0.4542096140184151,0.2,0.33173469387755106,0.6737089185763224,-0.3955758305166188,0.3059581320450886,0.7806158531665705
degree-eigenvector,17,movie_358,47,0.12950971322849214,4,10.823384199272486,4.9160851595245685,0.4542096140184151,0.2,0.33173469387755106,0.6737089185763224,-0.3955758305166188,0.3059581320450886,0.7806158531665705
betweenness-closeness,65,movie_358,47,0.12950971322849214,4,10.823384199272486,4.9160851595245685,0.4542096140184151,0.2,0.33173469387755106,0.6737089185763224,-0.3955758305166188,0.3059581320450886,0.7806158531665705
betweenness-eigenvector,97,movie_358,47,0.12950971322849214,4,10.823384199272486,4.9160851595245685,0.4542096140184151,0.2,0.33173469387755106,0.6737089185763224,-0.3955758305166188,0.3059581320450886,0.7806158531665705
closeness-eigenvector,35,movie_358,47,0.12950971322849214,4,10.823384199272486,4.9160851595245685,0.4542096140184151,0.2,0.33173469387755106,0.6737089185763224,-0.3955758305166188,0.3059581320450886,0.7806158531665705
degree-betweenness,36,movie_359,51,0.07372549019607842,3,8.091423732432887,3.9968949774899962,0.49396683570892796,0.30851063829787234,0.4466387505658669,0.5151756271261873,-0.40387336695144355,0.15390686661404893,0.6789890952721302
degree-closeness,58,movie_359,51,0.07372549019607842,3,8.091423732432887,3.9968949774899962,0.49396683570892796,0.30851063829787234,0.4466387505658669,0.5151756271261873,-0.40387336695144355,0.15390686661404893,0.6789890952721302
degree-eigenvector,45,movie_359,51,0.07372549019607842,3,8.091423732432887,3.9968949774899962,0.49396683570892796,0.30851063829787234,0.4466387505658669,0.5151756271261873,-0.40387336695144355,0.15390686661404893,0.6789890952721302
betweenness-closeness,42,movie_359,51,0.07372549019607842,3,8.091423732432887,3.9968949774899962,0.49396683570892796,0.30851063829787234,0.4466387505658669,0.5151756271261873,-0.40387336695144355,0.15390686661404893,0.6789890952721302
betweenness-eigenvector,89,movie_359,51,0.07372549019607842,3,8.091423732432887,3.9968949774899962,0.49396683570892796,0.30851063829787234,0.4466387505658669,0.5151756271261873,-0.40387336695144355,0.15390686661404893,0.6789890952721302
closeness-eigenvector,31,movie_359,51,0.07372549019607842,3,8.091423732432887,3.9968949774899962,0.49396683570892796,0.30851063829787234,0.4466387505658669,0.5151756271261873,-0.40387336695144355,0.15390686661404893,0.6789890952721302
degree-betweenness,35,movie_36,44,0.11627906976744186,5,9.381407782159512,4.088527985931487,0.435811775894294,0.23636363636363636,0.3734297520661156,0.669945284413033,-0.36691822749495545,0.33274647887323944,0.7412636292440276
degree-closeness,103,movie_36,44,0.11627906976744186,5,9.381407782159512,4.088527985931487,0.435811775894294,0.23636363636363636,0.3734297520661156,0.669945284413033,-0.36691822749495545,0.33274647887323944,0.7412636292440276
degree-eigenvector,76,movie_36,44,0.11627906976744186,5,9.381407782159512,4.088527985931487,0.435811775894294,0.23636363636363636,0.3734297520661156,0.669945284413033,-0.36691822749495545,0.33274647887323944,0.7412636292440276
betweenness-closeness,93,movie_36,44,0.11627906976744186,5,9.381407782159512,4.088527985931487,0.435811775894294,0.23636363636363636,0.3734297520661156,0.669945284413033,-0.36691822749495545,0.33274647887323944,0.7412636292440276
betweenness-eigenvector,99,movie_36,44,0.11627906976744186,5,9.381407782159512,4.088527985931487,0.435811775894294,0.23636363636363636,0.3734297520661156,0.669945284413033,-0.36691822749495545,0.33274647887323944,0.7412636292440276
closeness-eigenvector,62,movie_36,44,0.11627906976744186,5,9.381407782159512,4.088527985931487,0.435811775894294,0.23636363636363636,0.3734297520661156,0.669945284413033,-0.36691822749495545,0.33274647887323944,0.7412636292440276
degree-betweenness,9,movie_361,47,0.17483811285846437,3,13.114810852907292,5.262353073196767,0.4012526853965422,0.17989417989417988,0.27020520142213267,0.7110549565151781,-0.39927515970146055,0.3929471032745592,0.904658159826434
degree-closeness,46,movie_361,47,0.17483811285846437,3,13.114810852907292,5.262353073196767,0.4012526853965422,0.17989417989417988,0.27020520142213267,0.7110549565151781,-0.39927515970146055,0.3929471032745592,0.904658159826434
degree-eigenvector,32,movie_361,47,0.17483811285846437,3,13.114810852907292,5.262353073196767,0.4012526853965422,0.17989417989417988,0.27020520142213267,0.7110549565151781,-0.39927515970146055,0.3929471032745592,0.904658159826434
betweenness-closeness,20,movie_361,47,0.17483811285846437,3,13.114810852907292,5.262353073196767,0.4012526853965422,0.17989417989417988,0.27020520142213267,0.7110549565151781,-0.39927515970146055,0.3929471032745592,0.904658159826434
betweenness-eigenvector,22,movie_361,47,0.17483811285846437,3,13.114810852907292,5.262353073196767,0.4012526853965422,0.17989417989417988,0.27020520142213267,0.7110549565151781,-0.39927515970146055,0.3929471032745592,0.904658159826434
closeness-eigenvector,38,movie_361,47,0.17483811285846437,3,13.114810852907292,5.262353073196767,0.4012526853965422,0.17989417989417988,0.27020520142213267,0.7110549565151781,-0.39927515970146055,0.3929471032745592,0.904658159826434
degree-betweenness,12,movie_362,29,0.17733990147783252,3,8.21717058153806,3.1907164580969534,0.3882986760997393,0.16666666666666666,0.2917631172839506,0.7550523307366224,-0.45532273276874674,0.34699853587115664,0.750701900270866
degree-closeness,5,movie_362,29,0.17733990147783252,3,8.21717058153806,3.1907164580969534,0.3882986760997393,0.16666666666666666,0.2917631172839506,0.7550523307366224,-0.45532273276874674,0.34699853587115664,0.750701900270866
degree-eigenvector,5,movie_362,29,0.17733990147783252,3,8.21717058153806,3.1907164580969534,0.3882986760997393,0.16666666666666666,0.2917631172839506,0.7550523307366224,-0.45532273276874674,0.34699853587115664,0.750701900270866
betweenness-closeness,12,movie_362,29,0.17733990147783252,3,8.21717058153806,3.1907164580969534,0.3882986760997393,0.16666666666666666,0.2917631172839506,0.7550523307366224,-0.45532273276874674,0.34699853587115664,0.750701900270866
betweenness-eigenvector,20,movie_362,29,0.17733990147783252,3,8.21717058153806,3.1907164580969534,0.3882986760997393,0.16666666666666666,0.2917631172839506,0.7550523307366224,-0.45532273276874674,0.34699853587115664,0.750701900270866
closeness-eigenvector,10,movie_362,29,0.17733990147783252,3,8.21717058153806,3.1907164580969534,0.3882986760997393,0.16666666666666666,0.2917631172839506,0.7550523307366224,-0.45532273276874674,0.34699853587115664,0.750701900270866
degree-betweenness,20,movie_363,29,0.16009852216748768,5,7.335825767835634,3.3451292490894824,0.4559990047414159,0.26153846153846155,0.36721893491124263,0.7082347892407265,-0.2613816136403589,0.4206896551724138,0.6551695112039939
degree-closeness,16,movie_363,29,0.16009852216748768,5,7.335825767835634,3.3451292490894824,0.4559990047414159,0.26153846153846155,0.36721893491124263,0.7082347892407265,-0.2613816136403589,0.4206896551724138,0.6551695112039939
