combo,disc,id,n,dens,diameter,ev1,ev2,mgap,param
degree-closeness,156,1,100,0.19313131313131315,3,19.878099519516347,7.369637467637797,0.6799163179916318,0.2
degree-eigenvector,141,1,100,0.19313131313131315,3,19.878099519516347,7.369637467637797,0.6799163179916318,0.2
betweenness-closeness,428,1,100,0.19313131313131315,3,19.878099519516347,7.369637467637797,0.6799163179916318,0.2
betweenness-eigenvector,635,1,100,0.19313131313131315,3,19.878099519516347,7.369637467637797,0.6799163179916318,0.2
closeness-eigenvector,317,1,100,0.19313131313131315,3,19.878099519516347,7.369637467637797,0.6799163179916318,0.2
degree-betweenness,233,1,100,0.04767676767676767,6,5.598051716774439,4.063461488486804,0.847457627118644,0.05
degree-closeness,384,1,100,0.04767676767676767,6,5.598051716774439,4.063461488486804,0.847457627118644,0.05
degree-eigenvector,370,1,100,0.04767676767676767,6,5.598051716774439,4.063461488486804,0.847457627118644,0.05
betweenness-closeness,770,1,100,0.04767676767676767,6,5.598051716774439,4.063461488486804,0.847457627118644,0.05
betweenness-eigenvector,950,1,100,0.04767676767676767,6,5.598051716774439,4.063461488486804,0.847457627118644,0.05
closeness-eigenvector,448,1,100,0.04767676767676767,6,5.598051716774439,4.063461488486804,0.847457627118644,0.05
degree-betweenness,254,1,100,0.10686868686868686,4,11.877473732694016,6.144211113685769,0.7334593572778828,0.1
degree-closeness,166,1,100,0.10686868686868686,4,11.877473732694016,6.144211113685769,0.7334593572778828,0.1
degree-eigenvector,229,1,100,0.10686868686868686,4,11.877473732694016,6.144211113685769,0.7334593572778828,0.1
betweenness-closeness,553,1,100,0.10686868686868686,4,11.877473732694016,6.144211113685769,0.7334593572778828,0.1
betweenness-eigenvector,777,1,100,0.10686868686868686,4,11.877473732694016,6.144211113685769,0.7334593572778828,0.1
closeness-eigenvector,356,1,100,0.10686868686868686,4,11.877473732694016,6.144211113685769,0.7334593572778828,0.1
degree-betweenness,154,1,100,0.1997979797979798,3,20.38496547132716,7.492710036435117,0.6895854398382204,0.2
degree-closeness,121,1,100,0.1997979797979798,3,20.38496547132716,7.492710036435117,0.6895854398382204,0.2
degree-eigenvector,100,1,100,0.1997979797979798,3,20.38496547132716,7.492710036435117,0.6895854398382204,0.2
betweenness-closeness,413,1,100,0.1997979797979798,3,20.38496547132716,7.492710036435117,0.6895854398382204,0.2
betweenness-eigenvector,560,1,100,0.1997979797979798,3,20.38496547132716,7.492710036435117,0.6895854398382204,0.2
closeness-eigenvector,214,1,100,0.1997979797979798,3,20.38496547132716,7.492710036435117,0.6895854398382204,0.2
degree-betweenness,189,1,100,0.05111111111111111,6,5.86859814244628,4.324747194624073,0.841897233201581,0.05
degree-closeness,281,1,100,0.05111111111111111,6,5.86859814244628,4.324747194624073,0.841897233201581,0.05
degree-eigenvector,235,1,100,0.05111111111111111,6,5.86859814244628,4.324747194624073,0.841897233201581,0.05
betweenness-closeness,674,1,100,0.05111111111111111,6,5.86859814244628,4.324747194624073,0.841897233201581,0.05
betweenness-eigenvector,845,1,100,0.05111111111111111,6,5.86859814244628,4.324747194624073,0.841897233201581,0.05
closeness-eigenvector,408,1,100,0.05111111111111111,6,5.86859814244628,4.324747194624073,0.841897233201581,0.05
degree-betweenness,342,1,100,0.10242424242424243,4,11.294341990005469,5.561205003490913,0.7495069033530573,0.1
degree-closeness,199,1,100,0.10242424242424243,4,11.294341990005469,5.561205003490913,0.7495069033530573,0.1
degree-eigenvector,326,1,100,0.10242424242424243,4,11.294341990005469,5.561205003490913,0.7495069033530573,0.1
betweenness-closeness,759,1,100,0.10242424242424243,4,11.294341990005469,5.561205003490913,0.7495069033530573,0.1
betweenness-eigenvector,1012,1,100,0.10242424242424243,4,11.294341990005469,5.561205003490913,0.7495069033530573,0.1
closeness-eigenvector,389,1,100,0.10242424242424243,4,11.294341990005469,5.561205003490913,0.7495069033530573,0.1
degree-betweenness,268,1,100,0.19535353535353536,3,20.293061839893276,7.29055229452921,0.6794208893485005,0.2
degree-closeness,92,1,100,0.19535353535353536,3,20.293061839893276,7.29055229452921,0.6794208893485005,0.2
degree-eigenvector,101,1,100,0.19535353535353536,3,20.293061839893276,7.29055229452921,0.6794208893485005,0.2
betweenness-closeness,397,1,100,0.19535353535353536,3,20.293061839893276,7.29055229452921,0.6794208893485005,0.2
betweenness-eigenvector,621,1,100,0.19535353535353536,3,20.293061839893276,7.29055229452921,0.6794208893485005,0.2
closeness-eigenvector,259,1,100,0.19535353535353536,3,20.293061839893276,7.29055229452921,0.6794208893485005,0.2
degree-betweenness,180,1,100,0.05414141414141414,5,6.412664612756704,4.474699441682946,0.8171641791044776,0.05
degree-closeness,217,1,100,0.05414141414141414,5,6.412664612756704,4.474699441682946,0.8171641791044776,0.05
degree-eigenvector,304,1,100,0.05414141414141414,5,6.412664612756704,4.474699441682946,0.8171641791044776,0.05
betweenness-closeness,567,1,100,0.05414141414141414,5,6.412664612756704,4.474699441682946,0.8171641791044776,0.05
betweenness-eigenvector,874,1,100,0.05414141414141414,5,6.412664612756704,4.474699441682946,0.8171641791044776,0.05
closeness-eigenvector,399,1,100,0.05414141414141414,5,6.412664612756704,4.474699441682946,0.8171641791044776,0.05
degree-betweenness,200,1,100,0.09474747474747476,4,10.22366684281782,5.876518007395516,0.7761194029850746,0.1
degree-closeness,194,1,100,0.09474747474747476,4,10.22366684281782,5.876518007395516,0.7761194029850746,0.1
degree-eigenvector,205,1,100,0.09474747474747476,4,10.22366684281782,5.876518007395516,0.7761194029850746,0.1
betweenness-closeness,525,1,100,0.09474747474747476,4,10.22366684281782,5.876518007395516,0.7761194029850746,0.1
betweenness-eigenvector,771,1,100,0.09474747474747476,4,10.22366684281782,5.876518007395516,0.7761194029850746,0.1
closeness-eigenvector,392,1,100,0.09474747474747476,4,10.22366684281782,5.876518007395516,0.7761194029850746,0.1
degree-betweenness,240,1,100,0.197979797979798,3,20.669579527748983,7.440175792692126,0.6561224489795918,0.2
degree-closeness,89,1,100,0.197979797979798,3,20.669579527748983,7.440175792692126,0.6561224489795918,0.2
degree-eigenvector,175,1,100,0.197979797979798,3,20.669579527748983,7.440175792692126,0.6561224489795918,0.2
betweenness-closeness,345,1,100,0.197979797979798,3,20.669579527748983,7.440175792692126,0.6561224489795918,0.2
betweenness-eigenvector,673,1,100,0.197979797979798,3,20.669579527748983,7.440175792692126,0.6561224489795918,0.2
closeness-eigenvector,316,1,100,0.197979797979798,3,20.669579527748983,7.440175792692126,0.6561224489795918,0.2
degree-betweenness,154,1,100,0.057979797979797985,5,6.616870346085612,4.4841392673974765,0.8257839721254355,0.05
degree-closeness,361,1,100,0.057979797979797985,5,6.616870346085612,4.4841392673974765,0.8257839721254355,0.05
degree-eigenvector,327,1,100,0.057979797979797985,5,6.616870346085612,4.4841392673974765,0.8257839721254355,0.05
betweenness-closeness,746,1,100,0.057979797979797985,5,6.616870346085612,4.4841392673974765,0.8257839721254355,0.05
betweenness-eigenvector,848,1,100,0.057979797979797985,5,6.616870346085612,4.4841392673974765,0.8257839721254355,0.05
closeness-eigenvector,392,1,100,0.057979797979797985,5,6.616870346085612,4.4841392673974765,0.8257839721254355,0.05
degree-betweenness,150,1,100,0.10181818181818182,4,10.984334443203439,5.928441901568398,0.7619047619047619,0.1
degree-closeness,268,1,100,0.10181818181818182,4,10.984334443203439,5.928441901568398,0.7619047619047619,0.1
degree-eigenvector,231,1,100,0.10181818181818182,4,10.984334443203439,5.928441901568398,0.7619047619047619,0.1
betweenness-closeness,588,1,100,0.10181818181818182,4,10.984334443203439,5.928441901568398,0.7619047619047619,0.1
betweenness-eigenvector,733,1,100,0.10181818181818182,4,10.984334443203439,5.928441901568398,0.7619047619047619,0.1
closeness-eigenvector,358,1,100,0.10181818181818182,4,10.984334443203439,5.928441901568398,0.7619047619047619,0.1
degree-betweenness,228,1,100,0.19070707070707069,3,19.712017476711093,7.246652165041325,0.6790254237288136,0.2
degree-closeness,94,1,100,0.19070707070707069,3,19.712017476711093,7.246652165041325,0.6790254237288136,0.2
degree-eigenvector,143,1,100,0.19070707070707069,3,19.712017476711093,7.246652165041325,0.6790254237288136,0.2
betweenness-closeness,331,1,100,0.19070707070707069,3,19.712017476711093,7.246652165041325,0.6790254237288136,0.2
betweenness-eigenvector,689,1,100,0.19070707070707069,3,19.712017476711093,7.246652165041325,0.6790254237288136,0.2
closeness-eigenvector,318,1,100,0.19070707070707069,3,19.712017476711093,7.246652165041325,0.6790254237288136,0.2
degree-betweenness,135,1,100,0.0498989898989899,6,5.987288515815833,4.102762145292305,0.8097165991902834,0.05
degree-closeness,421,1,100,0.0498989898989899,6,5.987288515815833,4.102762145292305,0.8097165991902834,0.05
degree-eigenvector,423,1,100,0.0498989898989899,6,5.987288515815833,4.102762145292305,0.8097165991902834,0.05
betweenness-closeness,792,1,100,0.0498989898989899,6,5.987288515815833,4.102762145292305,0.8097165991902834,0.05
betweenness-eigenvector,916,1,100,0.0498989898989899,6,5.987288515815833,4.102762145292305,0.8097165991902834,0.05
closeness-eigenvector,415,1,100,0.0498989898989899,6,5.987288515815833,4.102762145292305,0.8097165991902834,0.05
degree-betweenness,158,1,100,0.10181818181818182,4,11.124955838399568,5.4860715844685775,0.753968253968254,0.1
degree-closeness,149,1,100,0.10181818181818182,4,11.124955838399568,5.4860715844685775,0.753968253968254,0.1
degree-eigenvector,252,1,100,0.10181818181818182,4,11.124955838399568,5.4860715844685775,0.753968253968254,0.1
betweenness-closeness,533,1,100,0.10181818181818182,4,11.124955838399568,5.4860715844685775,0.753968253968254,0.1
betweenness-eigenvector,739,1,100,0.10181818181818182,4,11.124955838399568,5.4860715844685775,0.753968253968254,0.1
closeness-eigenvector,352,1,100,0.10181818181818182,4,11.124955838399568,5.4860715844685775,0.753968253968254,0.1
degree-betweenness,247,1,100,0.2103030303030303,3,21.65078977522539,8.068034413448643,0.6618635926993276,0.2
degree-closeness,38,1,100,0.2103030303030303,3,21.65078977522539,8.068034413448643,0.6618635926993276,0.2
degree-eigenvector,156,1,100,0.2103030303030303,3,21.65078977522539,8.068034413448643,0.6618635926993276,0.2
betweenness-closeness,308,1,100,0.2103030303030303,3,21.65078977522539,8.068034413448643,0.6618635926993276,0.2
betweenness-eigenvector,637,1,100,0.2103030303030303,3,21.65078977522539,8.068034413448643,0.6618635926993276,0.2
closeness-eigenvector,215,1,100,0.2103030303030303,3,21.65078977522539,8.068034413448643,0.6618635926993276,0.2
degree-betweenness,156,1,100,0.05292929292929293,6,6.049648873014108,4.2997384860197805,0.8396946564885496,0.05
degree-closeness,313,1,100,0.05292929292929293,6,6.049648873014108,4.2997384860197805,0.8396946564885496,0.05
degree-eigenvector,408,1,100,0.05292929292929293,6,6.049648873014108,4.2997384860197805,0.8396946564885496,0.05
betweenness-closeness,679,1,100,0.05292929292929293,6,6.049648873014108,4.2997384860197805,0.8396946564885496,0.05
betweenness-eigenvector,942,1,100,0.05292929292929293,6,6.049648873014108,4.2997384860197805,0.8396946564885496,0.05
closeness-eigenvector,474,1,100,0.05292929292929293,6,6.049648873014108,4.2997384860197805,0.8396946564885496,0.05
degree-betweenness,228,1,100,0.09656565656565658,4,10.610677566473322,5.595693387599561,0.7615062761506276,0.1
degree-closeness,282,1,100,0.09656565656565658,4,10.610677566473322,5.595693387599561,0.7615062761506276,0.1
degree-eigenvector,310,1,100,0.09656565656565658,4,10.610677566473322,5.595693387599561,0.7615062761506276,0.1
betweenness-closeness,701,1,100,0.09656565656565658,4,10.610677566473322,5.595693387599561,0.7615062761506276,0.1
betweenness-eigenvector,899,1,100,0.09656565656565658,4,10.610677566473322,5.595693387599561,0.7615062761506276,0.1
closeness-eigenvector,356,1,100,0.09656565656565658,4,10.610677566473322,5.595693387599561,0.7615062761506276,0.1
degree-betweenness,194,1,100,0.19636363636363638,3,20.139873550794913,7.283123501884555,0.691358024691358,0.2
degree-closeness,91,1,100,0.19636363636363638,3,20.139873550794913,7.283123501884555,0.691358024691358,0.2
degree-eigenvector,93,1,100,0.19636363636363638,3,20.139873550794913,7.283123501884555,0.691358024691358,0.2
betweenness-closeness,359,1,100,0.19636363636363638,3,20.139873550794913,7.283123501884555,0.691358024691358,0.2
betweenness-eigenvector,580,1,100,0.19636363636363638,3,20.139873550794913,7.283123501884555,0.691358024691358,0.2
closeness-eigenvector,225,1,100,0.19636363636363638,3,20.139873550794913,7.283123501884555,0.691358024691358,0.2
degree-betweenness,255,1,100,0.05292929292929293,5,6.191618714424075,4.450895632636346,0.8129770992366412,0.05
degree-closeness,345,1,100,0.05292929292929293,5,6.191618714424075,4.450895632636346,0.8129770992366412,0.05
degree-eigenvector,457,1,100,0.05292929292929293,5,6.191618714424075,4.450895632636346,0.8129770992366412,0.05
betweenness-closeness,803,1,100,0.05292929292929293,5,6.191618714424075,4.450895632636346,0.8129770992366412,0.05
betweenness-eigenvector,1097,1,100,0.05292929292929293,5,6.191618714424075,4.450895632636346,0.8129770992366412,0.05
closeness-eigenvector,443,1,100,0.05292929292929293,5,6.191618714424075,4.450895632636346,0.8129770992366412,0.05
degree-betweenness,150,1,100,0.10383838383838383,4,11.201658155469755,6.00595474205959,0.7529182879377432,0.1
degree-closeness,287,1,100,0.10383838383838383,4,11.201658155469755,6.00595474205959,0.7529182879377432,0.1
degree-eigenvector,239,1,100,0.10383838383838383,4,11.201658155469755,6.00595474205959,0.7529182879377432,0.1
betweenness-closeness,594,1,100,0.10383838383838383,4,11.201658155469755,6.00595474205959,0.7529182879377432,0.1
betweenness-eigenvector,749,1,100,0.10383838383838383,4,11.201658155469755,6.00595474205959,0.7529182879377432,0.1
closeness-eigenvector,369,1,100,0.10383838383838383,4,11.201658155469755,6.00595474205959,0.7529182879377432,0.1
degree-betweenness,203,1,100,0.2193939393939394,3,22.512079038656676,7.619912455447611,0.6519337016574586,0.2
degree-closeness,21,1,100,0.2193939393939394,3,22.512079038656676,7.619912455447611,0.6519337016574586,0.2
degree-eigenvector,133,1,100,0.2193939393939394,3,22.512079038656676,7.619912455447611,0.6519337016574586,0.2
betweenness-closeness,237,1,100,0.2193939393939394,3,22.512079038656676,7.619912455447611,0.6519337016574586,0.2
betweenness-eigenvector,602,1,100,0.2193939393939394,3,22.512079038656676,7.619912455447611,0.6519337016574586,0.2
closeness-eigenvector,211,1,100,0.2193939393939394,3,22.512079038656676,7.619912455447611,0.6519337016574586,0.2
degree-betweenness,206,1,100,0.04767676767676767,7,5.76853818224292,4.2444788965414535,0.809322033898305,0.05
degree-closeness,289,1,100,0.04767676767676767,7,5.76853818224292,4.2444788965414535,0.809322033898305,0.05
degree-eigenvector,429,1,100,0.04767676767676767,7,5.76853818224292,4.2444788965414535,0.809322033898305,0.05
betweenness-closeness,709,1,100,0.04767676767676767,7,5.76853818224292,4.2444788965414535,0.809322033898305,0.05
betweenness-eigenvector,957,1,100,0.04767676767676767,7,5.76853818224292,4.2444788965414535,0.809322033898305,0.05
closeness-eigenvector,405,1,100,0.04767676767676767,7,5.76853818224292,4.2444788965414535,0.809322033898305,0.05
degree-betweenness,198,1,100,0.10707070707070707,4,11.496899741196575,5.788367260672998,0.7735849056603774,0.1
degree-closeness,265,1,100,0.10707070707070707,4,11.496899741196575,5.788367260672998,0.7735849056603774,0.1
degree-eigenvector,245,1,100,0.10707070707070707,4,11.496899741196575,5.788367260672998,0.7735849056603774,0.1
betweenness-closeness,610,1,100,0.10707070707070707,4,11.496899741196575,5.788367260672998,0.7735849056603774,0.1
betweenness-eigenvector,794,1,100,0.10707070707070707,4,11.496899741196575,5.788367260672998,0.7735849056603774,0.1
closeness-eigenvector,436,1,100,0.10707070707070707,4,11.496899741196575,5.788367260672998,0.7735849056603774,0.1
degree-betweenness,310,1,100,0.19939393939393937,3,20.74749987796576,7.53617463451001,0.6534954407294833,0.2
degree-closeness,90,1,100,0.19939393939393937,3,20.74749987796576,7.53617463451001,0.6534954407294833,0.2
degree-eigenvector,192,1,100,0.19939393939393937,3,20.74749987796576,7.53617463451001,0.6534954407294833,0.2
betweenness-closeness,427,1,100,0.19939393939393937,3,20.74749987796576,7.53617463451001,0.6534954407294833,0.2
betweenness-eigenvector,778,1,100,0.19939393939393937,3,20.74749987796576,7.53617463451001,0.6534954407294833,0.2
closeness-eigenvector,319,1,100,0.19939393939393937,3,20.74749987796576,7.53617463451001,0.6534954407294833,0.2
